41,444781
41,8763055
41,1644229
41,8763056
41,352
41,8763057
41,8763058
41,8763059
41,1960873
41,1434792
41,2789323
41,1386767
41,3567194
41,4804117
41,568508
41,8763060
41,248
41,6857128
41,8763061
41,1668566
41,2441722
41,8763062
41,1167798
41,8763063
41,5033469
41,8763064
41,385
41,672687
41,7428363
41,348
41,8763065
41,8763066
41,1676070
41,2957563
41,1581633
41,135
41,396
41,125251
41,1514164
41,3148407
41,124797
41,1748334
41,2520288
41,662377
41,4239145
41,206021
41,35266
41,258596
41,96001
41,2573
41,258680
41,258302
41,4237919
41,258713
41,3041748
41,2982493
41,7357943
41,3142562
41,8763067
41,6787324
41,1870442
41,1987465
41,388
41,8763068
41,391
41,2830413
41,8763069
41,8763070
41,8763071
41,906820
41,8763072
41,8763073
41,338
41,47916
41,4227318
41,376478
41,8763074
41,5466761
41,413
41,7255559
41,3100271
41,8763075
41,3930938
41,1939609
41,3239274
41,34936
41,672185
41,669464
41,423523
41,407
41,1374488
41,8735892
41,1942334
41,667555
41,8763076
41,411
41,1191413
41,344
41,1214119
41,1889699
41,443073
41,675087
41,88865
41,1349143
41,2811185
41,8763077
41,2525
41,1214207
41,410
41,2526857
41,669023
41,671415
41,7330073
41,252435
41,1164634
41,8763078
41,386
41,1978886
41,8763079
41,372
41,169
41,2442553
41,406838
41,1053663
41,654692
41,412
41,2129350
41,400
41,8763080
41,96
41,197338
41,528915
41,1938182
41,6569167
41,8763081
41,7559573
41,108722
41,8763082
41,23035
41,1559414
41,8763083
41,367
41,422
41,4668142
41,1438173
41,8763084
41,8763085
41,2112177
41,267
41,200
41,77
41,8763086
41,258
41,394
41,979970
41,1227069
41,8763087
41,725445
41,414
41,8763088
41,675045
41,1312950
41,8763089
41,384
41,393
41,252928
41,277
41,673333
41,392
41,346
41,8362192
41,226322
41,428415
41,36093
41,1882036
41,423
41,415
41,673663
41,1619109
41,47
41,8763090
41,35036
41,376
41,354
41,426
41,2276515
41,278
41,71
41,148
41,2899448
41,655991
41,368
41,8763091
41,206757
41,8763092
41,956284
41,311
41,34837
41,2341875
41,124967
41,133
41,56
41,387
41,8763093
41,168
41,210
41,1194402
41,129501
41,937231
41,668377
41,340
41,381
41,3228550
41,8763094
41,1194101
41,8763095
41,5715690
41,8763096
41,8763097
41,8763098
41,8763099
41,6905581
41,8763100
41,215
41,8763101
41,8763102
41,974116
41,7296033
41,297
41,401
41,8763103
41,8763104
41,239
41,8763105
41,8763106
41,8763107
41,8763108
41,8763109
41,8763110
41,8763111
41,8763112
41,8763113
41,7346805
41,1491208
41,8763114
41,8763115
41,174
41,8763116
41,8763117
41,8763118
41,8763119
41,8763120
41,8763121
41,8763122
41,8763123
41,8763124
41,979146
41,330
41,8763125
41,8763126
41,8763127
41,8763128
41,8763129
41,8763130
41,421
41,8763131
41,8763132
41,4853080
41,8763133
41,8763134
41,8763135
41,8763136
41,5783514
41,8763137
41,1189893
41,8763138
41,350
41,8763139
41,8763140
41,8763141
41,8763142
41,8763143
41,8763144
41,5772272
41,199
41,376397
41,8763145
41,8763146
41,399
41,672603
41,8684702
41,8466902
41,8763147
41,7362949
41,7523513
41,8763148
41,8763149
41,8763150
41,3094407
41,8763151
41,8763152
41,457320
41,444450
41,2277474
41,8763153
41,417
41,1891532
41,296733
41,8763154
41,8763155
41,376372
41,8763156
41,8763157
41,8763158
41,8763159
41,1945093
41,8763160
41,3168276
41,428
41,8763161
41,1970668
41,3150784
41,672189
41,376414
41,1890949
41,289765
41,670203
41,8763162
41,418
41,8763163
41,7174462
41,662029
41,1389073
41,427
41,8763164
41,8763165
41,895145
41,390
41,59802
41,456986
41,895515
41,8763166
41,2497768
41,977281
41,2102550
41,206025
41,675117
41,1938145
41,8763167
41,617130
41,8763168
41,895151
41,8763169
41,141
41,99000
41,249
41,1615150
41,590021
41,1302631
41,439
41,369
41,2097059
41,8763170
41,1902811
41,2068978
41,8348216
41,274
41,214723
41,8763171
41,438
41,2072182
41,672372
41,1278731
41,231
41,1278607
41,5596744
41,5410813
41,3148370
41,989647
41,8763172
41,20016
41,4557489
41,440
41,8763173
41,1701457
41,8763174
41,733070
41,1043592
41,8426414
41,1706430
41,665378
41,2395719
41,476
41,464
41,463
41,460
41,446
41,443
41,5496117
41,204
41,8763175
41,85686
41,214738
41,8763176
41,85844
41,2057162
41,669680
41,8763177
41,137808
41,1072365
41,8763178
41,895835
41,8763179
41,388557
41,2097164
41,471
41,1083633
41,2081798
41,2791561
41,2335666
41,433
41,288
41,219352
41,546904
41,2792464
41,445
41,122526
41,537520
41,441
41,668102
41,572
41,455
41,1702556
41,1006575
41,375604
41,46061
41,251
41,448
41,432
41,32281
41,370
41,450
41,472
41,112538
41,8763180
41,467
41,349
41,975194
41,322
41,469
41,668146
41,226794
41,434
41,8763181
41,470
41,675134
41,5664941
41,8763182
41,720462
41,465
41,462
41,1643033
41,458
41,457
41,672634
41,660662
41,140074
41,220648
41,2441615
41,712152
41,4010383
41,4374996
41,468
41,2346806
41,2901220
41,8763183
41,617182
41,8763184
41,8763185
41,1302628
41,207466
41,1290390
41,477
41,1725479
41,8763186
41,6078144
41,1874458
41,1221611
41,2764215
41,457508
41,8763187
41,1454170
41,442
41,614446
41,331861
41,1576340
41,453
41,8763188
41,8763189
41,8763190
41,1236166
41,2316077
41,8763191
41,8763192
41,3122176
41,346835
41,8763193
41,2741928
41,3496988
41,227
41,1027417
41,8763194
41,425
41,8763195
41,99076
41,479
41,8763196
41,452
41,208279
41,480
41,2096359
41,1163496
41,89105
41,8763197
41,2363632
41,1862184
41,1862159
41,1453770
41,353
41,1902282
41,2770155
41,8763198
41,1966530
41,1575999
41,8763199
41,1909131
41,99026
41,4288892
41,8763200
41,13532
41,953885
41,150876
41,8763201
41,2102445
41,226
41,485
41,98960
41,670944
41,15813
41,1327812
41,1191297
41,1701185
41,664750
41,1988235
41,8762950
41,673267
41,197258
41,8763202
41,486
41,451207
41,459
41,7174859
41,1284343
41,451
41,8763203
41,94148
41,5596745
41,1880039
41,444
41,113348
41,165
41,129730
41,1015225
41,8763204
41,362
41,3167538
41,8763205
41,1165887
41,1432201
41,8763206
41,8763207
41,726869
41,549909
41,19931
41,487
41,1813208
41,496
41,29299
41,2702152
41,8763208
41,491
41,8763209
41,8763210
41,364698
41,8763211
41,492
41,673044
41,7372423
41,499
41,8763212
41,537
41,2102527
41,634341
41,521
41,516
41,514
41,512
41,513
41,507
41,504
41,503
41,502
41,668633
41,8763213
41,8763214
41,498
41,2454891
41,517
41,1987240
41,8299389
41,12879
41,1278650
41,429
41,489
41,8763215
41,8763216
41,8763217
41,8763218
41,8763219
41,8763220
41,8763221
41,8763222
41,8763223
41,734381
41,8763224
41,2599321
41,6218650
41,8763225
41,2395695
41,2055396
41,3148198
41,1834037
41,726281
41,726241
41,8763226
41,501
41,509
41,2607926
41,2102505
41,8763227
41,2102533
41,482
41,363
41,668473
41,519
41,5390657
41,8763228
41,497
41,201
41,8763229
41,848238
41,250
41,355
41,1221606
41,2265758
41,8763230
41,1141575
41,437
41,8763231
41,1163072
41,2520233
41,2098008
41,8763232
41,528
41,1713017
41,2102518
41,725951
41,5416374
41,8763233
41,2096641
41,8763234
41,2102520
41,2102548
41,8763235
41,2845394
41,591362
41,2102536
41,1302614
41,266
41,8763236
41,8763237
41,129
41,524
41,2102553
41,8763238
41,7511893
41,8763239
41,709291
41,520
41,2102551
41,12806
41,8763240
41,2102524
41,408
41,207495
41,2098081
41,734292
41,2599374
41,8763241
41,8763242
41,1386934
41,90687
41,8763243
41,8763244
41,3159718
41,190
41,8763245
41,8763246
41,8763247
41,8763248
41,525
41,2679956
41,8763249
41,8763250
41,8763251
41,510
41,1542660
41,8763252
41,2885179
41,85729
41,296
41,505
41,454
41,518
41,8763253
41,2156193
41,508
41,8763254
41,526
41,527
41,8763255
41,616
41,611
41,607
41,592
41,590
41,584
41,585
41,571
41,569
41,566
41,563
41,560
41,548
41,546
41,544
41,543
41,541
41,540
41,539
41,1092555
41,2441695
41,8763256
41,7086002
41,954191
41,130950
41,1884507
41,6857346
41,1319415
41,1882194
41,8763257
41,1617288
41,1368622
41,8763258
41,197288
41,7085985
41,1297325
41,6596
41,533
41,90259
41,536
41,8763259
41,556
41,8763260
41,262331
41,8763261
41,8763262
41,8763263
41,2168783
41,8762960
41,534
41,262327
41,1192643
41,8763264
41,1767032
41,1191223
41,8763265
41,2068264
41,262593
41,1938290
41,8763266
41,1190129
41,792178
41,52348
41,3057553
41,1106412
41,670503
41,1890332
41,624
41,5470786
41,2514792
41,1558387
41,2316096
41,1239281
41,380640
41,7353887
41,8763267
41,8763268
41,8763269
41,599929
41,1887936
41,554
41,2520023
41,1539244
41,954170
41,744123
41,674427
41,83
41,8763270
41,1969654
41,8763271
41,8763272
41,674509
41,8763273
41,2097426
41,522
41,1453744
41,8763274
41,917940
41,3143948
41,4577
41,5466779
41,8763275
41,4139020
41,671469
41,384516
41,8763276
41,506
41,550
41,1060152
41,8763277
41,8763278
41,8763279
41,8763280
41,8763281
41,312
41,8763282
41,8763283
41,2682330
41,8763284
41,8763285
41,8763286
41,8763287
41,8763288
41,8763289
41,8763290
41,8763291
41,542
41,8763292
41,8763293
41,8763294
41,8763295
41,157
41,8763296
41,2276514
41,3325641
41,1723728
41,8763297
41,8763298
41,725736
41,8763299
41,3685141
41,8763300
41,8763301
41,8763302
41,494
41,93431
41,8763303
41,481
41,8763304
41,1153252
41,940175
41,36098
41,558
41,669714
41,8763305
41,530
41,8763306
41,5554138
41,531
41,2071985
41,8763307
41,8763308
41,8763309
41,8763310
41,8763311
41,8763312
41,8763313
41,5772283
41,1084425
41,61145
41,8763314
41,532
41,8763315
41,8763316
41,8763317
41,8763318
41,8763319
41,8763320
41,8763321
41,8763322
41,8763323
41,380
41,8763324
41,8763325
41,8763326
41,8763327
41,8763328
41,7505328
41,2099198
41,8763329
41,4222
41,8763330
41,1881500
41,89
41,549
41,5596767
41,8763331
41,259
41,8763332
41,8763333
41,8763334
41,2248234
41,1813458
41,8763335
41,8763336
41,555
41,843490
41,5034553
41,668083
41,357
41,2478616
41,725852
41,8763337
41,8763338
41,8763339
41,8763340
41,2464459
41,3421656
41,8763341
41,1054938
41,4231896
41,2973743
41,7099134
41,3461900
41,1880736
41,8763342
41,8763343
41,6901945
41,8763344
41,8763345
41,2961691
41,8763346
41,8763347
41,3070642
41,8469637
41,8763348
41,8763349
41,712272
41,8763350
41,1885002
41,106
41,5349584
41,1490019
41,8763351
41,4129835
41,8763352
41,1462549
41,2476164
41,8763353
41,8763354
41,997376
41,8763355
41,4399390
41,3846156
41,2829773
41,536346
41,8763356
41,3454000
41,4174543
41,1203865
41,8763357
41,553
41,2385377
41,427983
41,100933
41,8763358
41,8763359
41,1886397
41,1386788
41,4679332
41,251317
41,187124
41,664735
41,7378722
41,6529937
41,1970711
41,308515
41,8401639
41,5596770
41,8763360
41,725933
41,8763361
41,8763362
41,1518365
41,7470323
41,5455383
41,2616046
41,8763363
41,211147
41,8763364
41,559
41,545
41,535
41,3051545
41,7342278
41,1938703
41,523544
41,534887
41,8763365
41,1970937
41,1486922
41,672051
41,8763366
41,35480
41,1885825
41,8763367
41,8763368
41,2097117
41,8763369
41,2256793
41,2997097
41,1554704
41,328
41,538
41,6857368
41,568
41,1987931
41,670162
41,569147
41,8739495
41,8763370
41,283
41,8763371
41,1723298
41,671333
41,673502
41,2002670
41,8763372
41,127288
41,9281
41,2520240
41,1880397
41,671384
41,669943
41,892759
41,8763373
41,2082454
41,1834705
41,8763374
41,495
41,1884324
41,932409
41,376399
41,287460
41,5980895
41,579
41,576
41,1562239
41,4239724
41,640446
41,3148519
41,8763375
41,1873201
41,895176
41,2102556
41,1890316
41,128
41,913955
41,455145
41,8763376
41,581
41,8763377
41,1617342
41,8763378
41,1884228
41,8763379
41,1987331
41,582
41,8763380
41,252421
41,4141339
41,7525
41,5879890
41,5038687
41,8763381
41,46927
41,4248715
41,193
41,629005
41,46931
41,2795198
41,906599
41,2700451
41,197362
41,3003736
41,153472
41,1883292
41,1194088
41,903782
41,223
41,34139
41,5038669
41,383317
41,8763382
41,3050424
41,594
41,3684826
41,1617384
41,5835779
41,8763383
41,4824756
41,8763384
41,4847608
41,2068755
41,4387667
41,4977931
41,173
41,2458885
41,127446
41,8763385
41,1632767
41,638
41,601
41,599
41,1617350
41,672685
41,677207
41,2996881
41,613
41,588
41,2007666
41,8763386
41,608
41,29502
41,610
41,609
41,612
41,978695
41,8763387
41,8763388
41,8763389
41,8763390
41,670995
41,8763391
41,709961
41,1190927
41,1227218
41,8763392
41,2520136
41,1767665
41,2520162
41,408584
41,667832
41,8763393
41,8763394
41,586
41,64
41,1970767
41,380879
41,189370
41,127371
41,627
41,1884260
41,8433845
41,1346413
41,583
41,6320
41,8763395
41,8763396
41,1695445
41,889403
41,8763397
41,431053
41,34897
41,655406
41,6856728
41,216
41,669624
41,596
41,8763398
41,383
41,85863
41,632
41,69
41,573
41,1886158
41,976728
41,666930
41,284740
41,1438249
41,619
41,7363490
41,7085943
41,251999
41,8763399
41,2877916
41,33948
41,1386732
41,1029304
41,78901
41,36159
41,6482451
41,597
41,620
41,15287
41,8763400
41,379
41,4652
41,1445222
41,72
41,668537
41,259250
41,38010
41,726566
41,605
41,739931
41,2144907
41,585626
41,8763401
41,1877394
41,395138
41,2102507
41,1567665
41,4238264
41,1987109
41,51
41,246327
41,243678
41,8763402
41,2479834
41,1881411
41,604
41,575
41,2877423
41,454049
41,630
41,595
41,1386942
41,589
41,67
41,606
41,631
41,602
41,593
41,475
41,238
41,5596749
41,4687
41,456
41,626
41,578
41,629
41,8763403
41,8763404
41,587
41,622
41,142
41,625
41,635
41,225
41,8763405
41,552
41,577
41,2838326
41,5397925
41,1878892
41,614
41,515
41,8763406
41,308
41,488
41,600
41,23974
41,8763407
41,376379
41,615
41,4939070
41,325
41,478
41,8763408
41,1278534
41,636
41,794037
41,777202
41,603
41,8763409
41,167
41,127
41,2236376
41,618
41,591
41,8763410
41,628
41,551
41,228
41,637
41,2442541
41,5397655
41,8763411
41,633
41,580
41,938125
41,650
41,639
41,671367
41,1879774
41,565
41,640
41,8763412
41,435
41,643
41,493
41,904164
41,1341138
41,642
41,641
41,645
41,8763413
41,646
41,45
41,287578
41,649
41,648
41,669018
41,8762961
41,1823638
41,320
41,4424962
41,976950
41,1797201
41,1090729
41,671040
41,672428
41,8763414
41,561
41,1605217
41,1332605
41,1814435
41,8763415
41,24582
41,652
41,644
41,8763416
41,653
41,8763417
41,701
41,698
41,694
41,690
41,663
41,8763418
41,662
41,660
41,655
41,654
41,668664
41,233
41,8763419
41,1781904
41,8763420
41,1985536
41,1637275
41,1636522
41,8763421
41,8763422
41,8763423
41,1463292
41,564
41,18156
41,1753610
41,8657299
41,1724758
41,1591012
41,671304
41,2082752
41,8763424
41,8763425
41,661
41,3695915
41,2597
41,79012
41,672
41,8762949
41,8763426
41,2149204
41,52869
41,2897150
41,666
41,262639
41,1299724
41,2168761
41,956797
41,8763427
41,622883
41,8763428
41,2102549
41,7670
41,294173
41,15403
41,8763429
41,58871
41,3167484
41,8763430
41,52828
41,669318
41,61239
41,1623900
41,686
41,688
41,685
41,681
41,2096001
41,679
41,678
41,673
41,671
41,670
41,667
41,668
41,415879
41,691
41,697
41,61123
41,696
41,1879431
41,316
41,1336788
41,699
41,647
41,146
41,2600795
41,689
41,1636506
41,677
41,1446661
41,1054936
41,4344685
41,7452984
41,664
41,659
41,683
41,136111
41,680
41,10183
41,903
41,5416407
41,682
41,500460
41,749057
41,5784030
41,634
41,657
41,2530267
41,8763431
41,669
41,692
41,2068001
41,695430
41,8763432
41,695
41,658
41,684
41,2303
41,8763433
41,8763434
41,386245
41,5803257
41,2317951
41,8763435
41,668359
41,385001
41,700
41,379861
41,8763436
41,674977
41,79981
41,1043447
41,1751009
41,8763437
41,294240
41,8017
41,62102
41,33198
41,10646
41,10829
41,6444
41,48601
41,12852
41,554038
41,38253
41,8762946
41,69324
41,1881765
41,4938799
41,670387
41,2521904
41,672152
41,3021346
41,1617332
41,2388809
41,8763438
41,971677
41,1617368
41,108591
41,8763439
41,739205
41,263637
41,243386
41,562
41,6636493
41,605964
41,8763440
41,8763441
41,2150852
41,5385750
41,2050142
41,1006205
41,1984605
41,260658
41,2455454
41,669803
41,13949
41,674918
41,188788
41,1443519
41,8763442
41,394706
41,5398997
41,665
41,2565537
41,7086020
41,8763443
41,676
41,8763444
41,8763445
41,8763446
41,8735518
41,399633
41,68
41,32782
41,702
41,46171
41,1950907
41,197448
41,8763447
41,8763448
41,8763449
41,1880898
41,8763450
41,8763451
41,523
41,1323376
41,299678
41,8763452
41,595663
41,2612241
41,2963274
41,8763453
41,5902002
41,1192446
41,4008950
41,2102559
41,4248664
41,3665570
41,111
41,669445
41,8763454
41,8763455
41,693
41,8763456
41,8763457
41,5960596
41,675
41,46
41,626343
41,3016380
41,271
41,674
703,709
703,1374301
703,18178
703,427258
703,29424
703,136897
703,287853
703,697977
703,8762941
703,54566
703,645614
703,119217
703,718952
703,706345
703,141222
703,3109655
703,188707
703,16482
703,2541
703,8762946
703,554038
714,8763458
714,7843576
714,591593
714,8763459
714,8763460
714,8763461
714,8763462
714,8763463
714,8763464
714,4659013
714,8763465
714,8763466
714,8763467
714,8763468
714,2367651
714,8763469
714,8763470
714,3467648
714,2894266
714,3316385
714,8763471
714,18178
714,696620
714,645019
714,8762942
714,69324
714,1931522
714,427258
714,688136
714,659808
714,645614
714,707001
714,187028
714,90259
714,191365
714,693191
714,424699
714,136897
714,8762941
714,1374301
714,119055
714,550226
714,7831973
714,29424
714,644988
714,30517
714,119217
714,54566
714,716
714,697977
714,797152
714,102408
714,287853
714,736902
714,12098
714,3288530
714,645510
714,1131060
714,718952
714,2778492
714,38253
714,8763472
714,102907
714,706345
714,45567
714,16281
714,141222
714,79994
714,188707
714,3109655
714,16482
714,12852
714,190589
714,2541
714,554038
714,21362
714,8762946
718,8763473
718,3935192
718,8763474
718,722
718,6682670
718,2004666
718,1940340
718,630796
718,29502
718,8763475
718,736
718,735
718,734
718,730
718,711
718,729
718,717
718,728
718,727
718,725
718,8763476
718,726
718,8763477
718,924965
718,385483
718,8763478
718,8763479
718,8487892
718,170783
718,8763480
718,8763481
718,3126530
718,7576917
718,996009
718,8763482
718,8763483
718,8763484
718,8763485
718,3588607
718,3126511
718,7859779
718,244768
718,1873362
718,8763486
718,733
718,3473495
718,547097
718,1122393
718,5297631
718,8763487
718,8763488
718,8763489
718,8763490
718,8763491
718,8763492
718,8763493
718,8763494
718,8763495
718,8763496
718,8763497
718,8763498
718,6687550
718,8763499
718,2487569
718,2438572
718,8763500
718,8763501
718,8763502
718,8763503
718,8763504
718,1624326
718,4328844
718,98242
718,8433436
718,1299724
718,8763505
718,8763506
718,88229
718,3679680
718,201834
718,1299017
718,8763420
718,731
718,383447
718,16503
718,8763507
718,8580918
718,10404
718,1107094
718,5523423
718,649649
718,200082
718,565038
718,52694
718,1747811
718,565236
718,16856
718,1753562
718,5802429
718,15346
718,1210805
718,122224
718,384478
718,7101242
718,668051
718,199576
718,675263
718,557583
718,13921
718,979826
718,13928
718,2947072
718,594574
718,565660
718,15315
718,1322802
718,1377023
718,668188
718,8542
718,4567882
718,1655811
718,40567
718,239076
718,1211082
718,5604730
718,13931
718,285285
718,20255
718,38
718,8763508
718,2215
718,2488983
718,2303
718,8763263
718,1192127
718,8763509
718,792178
718,1190956
718,8763510
718,3057553
718,1043447
718,1190129
718,3725538
718,1191921
718,262331
718,94148
718,534
718,62518
718,8763260
718,8763511
718,3684826
718,8763512
718,8763266
718,8763434
718,2396031
718,79981
718,1610031
718,239115
718,1623900
718,1938290
718,626343
718,262639
718,1191223
718,674977
718,8763513
718,1106412
718,1332605
718,8763265
718,52348
718,8763262
718,2068264
718,2068978
718,8279388
718,3695915
718,1192643
718,8763514
718,8763515
718,674688
718,20463
718,2597
718,8763516
718,1192552
718,672556
718,2168783
718,262327
718,1192294
718,1836768
718,564
718,8763433
718,262593
718,705926
718,669495
718,386245
718,262491
718,8762960
718,8763517
718,1767032
718,8763264
718,45510
718,8249501
718,61851
718,262607
718,608
718,2317951
718,5803257
718,8763387
718,8763261
718,556
718,8763414
718,1190851
718,8763518
718,8762961
718,696620
718,645019
718,8762942
718,1931522
718,69324
718,427258
718,707001
718,3288530
718,29424
718,644988
718,550226
718,90259
718,119055
718,7831973
718,136897
718,12098
718,18178
718,659808
718,693191
718,797152
718,287853
718,424699
718,30517
718,1374301
718,736902
718,697977
718,102408
718,8762941
718,688136
718,645614
718,54566
718,187028
718,119217
718,191365
718,718952
718,645510
718,1131060
718,2778492
718,38253
718,8763472
718,102907
718,706345
718,45567
718,16281
718,141222
718,188707
718,79994
718,3109655
718,12852
718,16482
718,190589
718,2541
718,554038
718,716
718,21362
718,8762946
718,8763519
718,8763520
718,8763466
718,3422025
718,8763521
718,8763522
718,8763523
718,2367651
718,7855286
718,8763524
718,8763525
718,2824957
718,8763526
718,5789263
718,4343637
718,8763469
718,4659013
718,8763470
718,8762950
718,8763527
718,3316385
718,8763471
718,2894266
718,8763383
718,8762954
718,557396
718,1719027
718,8763528
718,126583
718,175300
718,2247906
718,8763529
718,8763530
718,8471487
718,1226260
718,2885876
718,1064603
718,3481816
718,669513
718,1835667
718,7864891
718,1018575
718,8313471
718,8763531
718,1321221
718,3390929
718,135041
718,649149
718,8763532
718,280514
718,65342
718,107264
718,553851
718,4014327
718,8048191
718,82801
718,1669970
718,8763533
718,638172
718,8763534
718,8762949
718,2701083
718,947188
718,4787106
718,1542785
718,3643926
718,8763535
718,1019823
718,8763536
718,570908
718,53281
718,8763537
718,79745
718,479721
718,15889
718,3034853
718,8763538
718,1062682
718,41623
718,60691
718,4832890
718,8592362
718,4644439
718,7237329
718,2343741
718,3034805
718,5979755
718,3029972
718,783092
718,8763539
718,67016
718,5951999
718,1025389
718,732
718,998716
718,3033194
737,4689051
737,8763540
737,6940350
737,659808
737,30517
737,697977
737,1374301
737,736902
737,8762941
737,645614
737,54566
737,187028
737,119217
737,645510
737,2778492
737,102907
737,706345
737,45567
737,188707
737,3109655
737,16482
737,12852
737,190589
737,2541
737,554038
737,716
737,8762946
739,8763541
739,750
739,2695370
739,114973
739,752
739,261809
739,754
739,753
739,761
739,2457435
739,8763542
739,7297028
739,8763543
739,3486858
739,1660283
739,67963
739,1502645
